HGNC ID	Approved symbol	NCBI Gene ID	Ensembl gene ID	pmid_count
HGNC:1101	BRCA2	675	ENSG00000139618	1743
HGNC:1105	BRDT	676	ENSG00000137948	26
HGNC:1107	ZFP36L1	677	ENSG00000185650	54
HGNC:1108	ZFP36L2	678	ENSG00000152518	35
HGNC:1113	BRS3	680	ENSG00000102239	23
HGNC:1116	BSG	682	ENSG00000172270	549
HGNC:1118	BST1	683	ENSG00000109743	53
HGNC:1119	BST2	684	ENSG00000130303	349
HGNC:1121	BTC	685	ENSG00000174808	48
HGNC:1122	BTD	686	ENSG00000169814	55
HGNC:1123	KLF9	687	ENSG00000119138	59
HGNC:6349	KLF5	688	ENSG00000102554	185
HGNC:1125	BTF3	689	ENSG00000145741	44
HGNC:1126	BTF3P11	690	ENSG00000118903	6
HGNC:1129	BTF3P1	693	ENSG00000254225	1
HGNC:1130	BTG1	694	ENSG00000133639	57
HGNC:1133	BTK	695	ENSG00000010671	297
HGNC:1135	BTN1A1	696	ENSG00000124557	25
HGNC:1147	BTS1	698		1
HGNC:1148	BUB1	699	ENSG00000169679	134
HGNC:1149	BUB1B	701	ENSG00000156970	228
HGNC:1157	BYSL	705	ENSG00000112578	60
HGNC:1158	TSPO	706	ENSG00000100300	146
HGNC:1243	C1QBP	708	ENSG00000108561	218
HGNC:1228	SERPING1	710	ENSG00000149131	193
HGNC:1229	ERC2-IT1	711		2
HGNC:1241	C1QA	712	ENSG00000173372	148
HGNC:1242	C1QB	713	ENSG00000173369	80
HGNC:1245	C1QC	714	ENSG00000159189	77
HGNC:1246	C1R	715	ENSG00000159403	57
HGNC:1247	C1S	716	ENSG00000182326	64
HGNC:1248	C2	717	ENSG00000166278	117
HGNC:1318	C3	718	ENSG00000125730	577
HGNC:1319	C3AR1	719	ENSG00000171860	59
HGNC:1323	C4A	720	ENSG00000244731	172
HGNC:1324	C4B	721	ENSG00000224389	183
HGNC:1325	C4BPA	722	ENSG00000123838	80
HGNC:1327	C4BPAP2	724	ENSG00000232621	1
HGNC:1328	C4BPB	725	ENSG00000123843	43
HGNC:1482	CAPN5	726	ENSG00000149260	41
HGNC:1331	C5	727	ENSG00000106804	244
HGNC:1338	C5AR1	728	ENSG00000197405	140
HGNC:1339	C6	729	ENSG00000039537	54
HGNC:1346	C7	730	ENSG00000112936	63
HGNC:1352	C8A	731	ENSG00000157131	43
HGNC:1353	C8B	732	ENSG00000021852	51
HGNC:1354	C8G	733	ENSG00000176919	30
HGNC:1355	OSGIN2	734	ENSG00000164823	8
HGNC:1358	C9	735	ENSG00000113600	74
HGNC:1172	VPS51	738	ENSG00000149823	26
HGNC:1176	MRPL49	740	ENSG00000149792	39
HGNC:1177	ZNHIT2	741	ENSG00000174276	19
HGNC:1180	MPPED2	744	ENSG00000066382	22
HGNC:1181	MYRF	745	ENSG00000124920	24
HGNC:1164	TMEM258	746	ENSG00000134825	22
HGNC:1165	DAGLA	747	ENSG00000134780	20
HGNC:1197	GAS8-AS1	750	ENSG00000221819	9
HGNC:1212	FMNL1	752	ENSG00000184922	34
HGNC:1224	LDLRAD4	753	ENSG00000168675	22
HGNC:13524	PTTG1IP	754	ENSG00000183255	40
HGNC:1260	CFAP410	755	ENSG00000160226	26
HGNC:1280	TMEM50B	757	ENSG00000142188	15
HGNC:1306	MPPED1	758	ENSG00000186732	15
HGNC:1368	CA1	759	ENSG00000133742	79
HGNC:1373	CA2	760	ENSG00000104267	201
HGNC:1374	CA3	761	ENSG00000164879	46
HGNC:1375	CA4	762	ENSG00000167434	53
HGNC:1377	CA5A	763	ENSG00000174990	14
HGNC:1379	CA5AP1	764	ENSG00000260133	2
HGNC:1380	CA6	765	ENSG00000131686	45
HGNC:1381	CA7	766	ENSG00000168748	14
HGNC:1382	CA8	767	ENSG00000178538	46
HGNC:1383	CA9	768	ENSG00000107159	289
HGNC:1370	CA11	770	ENSG00000063180	17
HGNC:1371	CA12	771	ENSG00000074410	60
HGNC:1388	CACNA1A	773	ENSG00000141837	238
HGNC:1389	CACNA1B	774	ENSG00000148408	53
HGNC:1390	CACNA1C	775	ENSG00000151067	306
HGNC:1391	CACNA1D	776	ENSG00000157388	87
HGNC:1392	CACNA1E	777	ENSG00000198216	52
HGNC:1393	CACNA1F	778	ENSG00000102001	68
HGNC:1397	CACNA1S	779	ENSG00000081248	70
HGNC:2730	DDR1	780	ENSG00000204580	165
HGNC:1399	CACNA2D1	781	ENSG00000153956	67
HGNC:1401	CACNB1	782	ENSG00000067191	30
HGNC:1402	CACNB2	783	ENSG00000165995	73
HGNC:1403	CACNB3	784	ENSG00000167535	24
HGNC:1404	CACNB4	785	ENSG00000182389	39
HGNC:1405	CACNG1	786	ENSG00000108878	15
HGNC:1421	SLC25A20	788	ENSG00000178537	37
HGNC:1422	SLC25A20P1	789	ENSG00000218363	0
HGNC:1424	CAD	790	ENSG00000084774	121
HGNC:1434	CALB1	793	ENSG00000104327	53
HGNC:1435	CALB2	794	ENSG00000172137	89
HGNC:1436	S100G	795	ENSG00000169906	16
HGNC:1437	CALCA	796	ENSG00000110680	433
HGNC:1438	CALCB	797		25
HGNC:1439	CALCP	798	ENSG00000253179	3
HGNC:1440	CALCR	799	ENSG00000004948	95
HGNC:1441	CALD1	800	ENSG00000122786	85
HGNC:1442	CALM1	801	ENSG00000198668	482
HGNC:1443	CALM1P1	802	ENSG00000223467	3
HGNC:1444	CALM1P2	804	ENSG00000230564	1
HGNC:1445	CALM2	805	ENSG00000143933	159
HGNC:1447	CALM2P2	806	ENSG00000229097	1
HGNC:1448	CALM2P3	807	ENSG00000215482	1
HGNC:1449	CALM3	808	ENSG00000160014	200
HGNC:1452	CALML3	810	ENSG00000178363	43
HGNC:1455	CALR	811	ENSG00000179218	497
HGNC:1458	CALU	813	ENSG00000128595	98
HGNC:1464	CAMK4	814	ENSG00000152495	81
HGNC:1460	CAMK2A	815	ENSG00000070808	177
HGNC:1461	CAMK2B	816	ENSG00000058404	92
HGNC:1462	CAMK2D	817	ENSG00000145349	101
HGNC:1463	CAMK2G	818	ENSG00000148660	154
HGNC:1471	CAMLG	819	ENSG00000164615	37
HGNC:1472	CAMP	820	ENSG00000164047	307
HGNC:1473	CANX	821	ENSG00000127022	265
HGNC:1474	CAPG	822	ENSG00000042493	57
HGNC:1476	CAPN1	823	ENSG00000014216	212
HGNC:1479	CAPN2	824	ENSG00000162909	154
HGNC:1480	CAPN3	825	ENSG00000092529	125
HGNC:1481	CAPNS1	826	ENSG00000126247	78
HGNC:1483	CAPN6	827	ENSG00000077274	20
HGNC:1487	CAPS	828	ENSG00000105519	22
HGNC:1488	CAPZA1	829	ENSG00000116489	111
HGNC:1490	CAPZA2	830	ENSG00000198898	59
HGNC:1515	CAST	831	ENSG00000153113	116
HGNC:1491	CAPZB	832	ENSG00000077549	112
HGNC:1493	CARS1	833	ENSG00000110619	38
HGNC:1499	CASP1	834	ENSG00000137752	293
HGNC:1503	CASP2	835	ENSG00000106144	166
HGNC:1504	CASP3	836	ENSG00000164305	1115
HGNC:1505	CASP4	837	ENSG00000196954	79
HGNC:1506	CASP5	838	ENSG00000137757	55
HGNC:1507	CASP6	839	ENSG00000138794	139
HGNC:1508	CASP7	840	ENSG00000165806	218
HGNC:1509	CASP8	841	ENSG00000064012	833
HGNC:1511	CASP9	842	ENSG00000132906	409
HGNC:1500	CASP10	843	ENSG00000003400	135
HGNC:1512	CASQ1	844	ENSG00000143318	33
HGNC:1513	CASQ2	845	ENSG00000118729	66
HGNC:1514	CASR	846	ENSG00000036828	451
HGNC:1516	CAT	847	ENSG00000121691	386
HGNC:1525	CATR1	856		3
HGNC:1527	CAV1	857	ENSG00000105974	939
HGNC:1528	CAV2	858	ENSG00000105971	109
HGNC:1529	CAV3	859	ENSG00000182533	129
HGNC:10472	RUNX2	860	ENSG00000124813	493
HGNC:10471	RUNX1	861	ENSG00000159216	696
HGNC:1535	RUNX1T1	862	ENSG00000079102	164
HGNC:1537	CBFA2T3	863	ENSG00000129993	48
HGNC:10473	RUNX3	864	ENSG00000020633	345
HGNC:1539	CBFB	865	ENSG00000067955	134
HGNC:1540	SERPINA6	866	ENSG00000170099	96
HGNC:1541	CBL	867	ENSG00000110395	681
HGNC:1542	CBLB	868	ENSG00000114423	158
HGNC:1543	CBLN1	869	ENSG00000102924	15
HGNC:1546	SERPINH1	871	ENSG00000149257	150
HGNC:1548	CBR1	873	ENSG00000159228	96
HGNC:1549	CBR3	874	ENSG00000159231	57
HGNC:1550	CBS	875	ENSG00000160200	365
HGNC:1568	CCIN	881	ENSG00000185972	7
HGNC:1564	KYAT1	883	ENSG00000171097	32
HGNC:1569	CCK	885	ENSG00000187094	128
HGNC:1570	CCKAR	886	ENSG00000163394	85
HGNC:1571	CCKBR	887	ENSG00000110148	125
HGNC:1573	KRIT1	889	ENSG00000001631	118
HGNC:1578	CCNA2	890	ENSG00000145386	317
HGNC:1579	CCNB1	891	ENSG00000134057	435
HGNC:1581	CCNC	892	ENSG00000112237	71
HGNC:1583	CCND2	894	ENSG00000118971	207
HGNC:1584	CCND2P1	895	ENSG00000256847	2
HGNC:1585	CCND3	896	ENSG00000112576	189
HGNC:1586	CCND3P1	897	ENSG00000224473	2
HGNC:1589	CCNE1	898	ENSG00000105173	427
HGNC:1591	CCNF	899	ENSG00000162063	40
HGNC:1592	CCNG1	900	ENSG00000113328	52
HGNC:1593	CCNG2	901	ENSG00000138764	47
HGNC:1594	CCNH	902	ENSG00000134480	141
HGNC:1599	CCNT1	904	ENSG00000129315	346
HGNC:1600	CCNT2	905	ENSG00000082258	49
HGNC:1620	CCT6A	908	ENSG00000146731	137
HGNC:1634	CD1A	909	ENSG00000158477	101
HGNC:1635	CD1B	910	ENSG00000158485	56
HGNC:1636	CD1C	911	ENSG00000158481	59
HGNC:1637	CD1D	912	ENSG00000158473	178
HGNC:1638	CD1E	913	ENSG00000158488	37
HGNC:1639	CD2	914	ENSG00000116824	105
HGNC:1673	CD3D	915	ENSG00000167286	113
HGNC:1674	CD3E	916	ENSG00000198851	146
HGNC:1675	CD3G	917	ENSG00000160654	112
HGNC:1677	CD247	919	ENSG00000198821	236
HGNC:1678	CD4	920	ENSG00000010610	1978
HGNC:1685	CD5	921	ENSG00000110448	99
HGNC:1690	CD5L	922	ENSG00000073754	35
HGNC:1691	CD6	923	ENSG00000013725	59
HGNC:1695	CD7	924	ENSG00000173762	43
HGNC:1706	CD8A	925	ENSG00000153563	138
HGNC:1707	CD8B	926	ENSG00000172116	42
HGNC:1708	CD8B2	927	ENSG00000254126	7
HGNC:1709	CD9	928	ENSG00000010278	218
HGNC:1628	CD14	929	ENSG00000170458	733
HGNC:1633	CD19	930	ENSG00000177455	135
HGNC:7315	MS4A1	931	ENSG00000156738	141
HGNC:7317	MS4A3	932	ENSG00000149516	18
HGNC:1643	CD22	933	ENSG00000012124	82
HGNC:1646	CD24P1	935	ENSG00000236500	1
HGNC:1647	CD24P2	936	ENSG00000261333	1
HGNC:1648	CD24P3	937		1
HGNC:1649	CD24P4	938	ENSG00000185275	4
HGNC:11922	CD27	939	ENSG00000139193	117
HGNC:1653	CD28	940	ENSG00000178562	371
HGNC:1700	CD80	941	ENSG00000121594	208
HGNC:1705	CD86	942	ENSG00000114013	223
HGNC:11923	TNFRSF8	943	ENSG00000120949	210
HGNC:11938	TNFSF8	944	ENSG00000106952	41
HGNC:1659	CD33	945	ENSG00000105383	100
HGNC:10875	SIGLEC6	946	ENSG00000105492	15
HGNC:1662	CD34	947	ENSG00000174059	320
HGNC:1663	CD36	948	ENSG00000135218	430
HGNC:1664	SCARB1	949	ENSG00000073060	320
HGNC:1665	SCARB2	950	ENSG00000138760	96
HGNC:1666	CD37	951	ENSG00000104894	32
HGNC:1667	CD38	952	ENSG00000004468	244
HGNC:3363	ENTPD1	953	ENSG00000138185	127
HGNC:3364	ENTPD2	954	ENSG00000054179	19
HGNC:3365	ENTPD3	956	ENSG00000168032	17
HGNC:3367	ENTPD5	957	ENSG00000187097	26
HGNC:11919	CD40	958	ENSG00000101017	565
HGNC:11935	CD40LG	959	ENSG00000102245	508
HGNC:1681	CD44	960	ENSG00000026508	1161
HGNC:1682	CD47	961	ENSG00000196776	179
HGNC:1683	CD48	962	ENSG00000117091	63
HGNC:1686	CD53	963	ENSG00000143119	45
HGNC:1688	CD58	965	ENSG00000116815	85
HGNC:1689	CD59	966	ENSG00000085063	218
HGNC:1692	CD63	967	ENSG00000135404	193
HGNC:1693	CD68	968	ENSG00000129226	84
HGNC:1694	CD69	969	ENSG00000110848	83
HGNC:11937	CD70	970	ENSG00000125726	92
HGNC:1696	CD72	971	ENSG00000137101	32
HGNC:1697	CD74	972	ENSG00000019582	170
HGNC:1698	CD79A	973	ENSG00000105369	75
HGNC:1699	CD79B	974	ENSG00000007312	79
HGNC:1701	CD81	975	ENSG00000110651	275
HGNC:1711	ADGRE5	976	ENSG00000123146	73
HGNC:1630	CD151	977	ENSG00000177697	146
HGNC:1712	CDA	978	ENSG00000158825	96
HGNC:1722	CDK1	983	ENSG00000170312	830
HGNC:1729	CDK11B	984	ENSG00000248333	90
HGNC:1742	LRBA	987	ENSG00000198589	48
HGNC:1743	CDC5L	988	ENSG00000096401	132
HGNC:1717	SEPTIN7	989	ENSG00000122545	93
HGNC:1744	CDC6	990	ENSG00000094804	142
HGNC:1723	CDC20	991	ENSG00000117399	285
HGNC:1725	CDC25A	993	ENSG00000164045	185
HGNC:1726	CDC25B	994	ENSG00000101224	138
HGNC:1727	CDC25C	995	ENSG00000158402	212
HGNC:1728	CDC27	996	ENSG00000004897	219
HGNC:1734	CDC34	997	ENSG00000099804	171
HGNC:1736	CDC42	998	ENSG00000070831	624
HGNC:1748	CDH1	999	ENSG00000039068	1854
HGNC:1759	CDH2	1000	ENSG00000170558	319
HGNC:1762	CDH3	1001	ENSG00000062038	121
HGNC:1763	CDH4	1002	ENSG00000179242	47
HGNC:1764	CDH5	1003	ENSG00000179776	239
HGNC:1765	CDH6	1004	ENSG00000113361	27
HGNC:1766	CDH7	1005	ENSG00000081138	16
HGNC:1767	CDH8	1006	ENSG00000150394	23
HGNC:1768	CDH9	1007	ENSG00000113100	18
HGNC:1749	CDH10	1008	ENSG00000040731	25
HGNC:1750	CDH11	1009	ENSG00000140937	76
HGNC:1751	CDH12	1010	ENSG00000154162	24
HGNC:1752	CDH12P2	1011	ENSG00000249230	2
HGNC:1753	CDH13	1012		197
HGNC:1754	CDH15	1013	ENSG00000129910	23
HGNC:1755	CDH16	1014	ENSG00000166589	19
HGNC:1756	CDH17	1015	ENSG00000079112	57
HGNC:1757	CDH18	1016	ENSG00000145526	16
HGNC:1771	CDK2	1017	ENSG00000123374	772
HGNC:1772	CDK3	1018	ENSG00000250506	57
HGNC:1773	CDK4	1019	ENSG00000135446	537
HGNC:1774	CDK5	1020	ENSG00000164885	348
HGNC:1777	CDK6	1021	ENSG00000105810	323
HGNC:1778	CDK7	1022	ENSG00000134058	182
HGNC:1779	CDK8	1024	ENSG00000132964	124
HGNC:1780	CDK9	1025	ENSG00000136807	430
HGNC:1784	CDKN1A	1026	ENSG00000124762	1623
HGNC:1785	CDKN1B	1027	ENSG00000111276	984
HGNC:1786	CDKN1C	1028	ENSG00000129757	203
HGNC:1787	CDKN2A	1029	ENSG00000147889	2295
HGNC:1788	CDKN2B	1030	ENSG00000147883	418
HGNC:1789	CDKN2C	1031	ENSG00000123080	88
HGNC:1790	CDKN2D	1032	ENSG00000129355	69
HGNC:1791	CDKN3	1033	ENSG00000100526	54
HGNC:1795	CDO1	1036	ENSG00000129596	43
HGNC:1798	CDR1	1038	ENSG00000184258	12
HGNC:1799	CDR2	1039	ENSG00000140743	33
HGNC:1800	CDS1	1040	ENSG00000163624	19
HGNC:1802	CDSN	1041	ENSG00000204539	82
HGNC:1804	CD52	1043	ENSG00000169442	39
HGNC:1805	CDX1	1044	ENSG00000113722	49
HGNC:1806	CDX2	1045	ENSG00000165556	311
HGNC:1808	CDX4	1046	ENSG00000131264	23
HGNC:2060	CLGN	1047	ENSG00000153132	32
HGNC:1817	CEACAM5	1048	ENSG00000105388	235
HGNC:1833	CEBPA	1050	ENSG00000245848	454
HGNC:1834	CEBPB	1051	ENSG00000172216	426
HGNC:1835	CEBPD	1052	ENSG00000221869	85
HGNC:1836	CEBPE	1053	ENSG00000092067	74
HGNC:1837	CEBPG	1054	ENSG00000153879	38
HGNC:1848	CEL	1056	ENSG00000170835	83
HGNC:1849	CELP	1057	ENSG00000170827	6
HGNC:1851	CENPA	1058	ENSG00000115163	140
HGNC:1852	CENPB	1059	ENSG00000125817	67
HGNC:1854	CENPC	1060	ENSG00000145241	59
HGNC:1855	CENPCP1	1061	ENSG00000226982	3
HGNC:1856	CENPE	1062	ENSG00000138778	89
HGNC:1857	CENPF	1063	ENSG00000117724	89
HGNC:1863	CES1	1066	ENSG00000198848	107
HGNC:1866	CETN1	1068	ENSG00000177143	22
HGNC:1867	CETN2	1069	ENSG00000147400	79
HGNC:1868	CETN3	1070	ENSG00000153140	35
HGNC:1869	CETP	1071	ENSG00000087237	641
HGNC:1874	CFL1	1072	ENSG00000172757	302
HGNC:1875	CFL2	1073	ENSG00000165410	65
HGNC:1877	CFL1P5	1074	ENSG00000213830	0
HGNC:2528	CTSC	1075	ENSG00000109861	98
HGNC:1884	CFTR	1080	ENSG00000001626	1602
HGNC:1885	CGA	1081	ENSG00000135346	172
HGNC:1886	CGB3	1082	ENSG00000104827	148
HGNC:1815	CEACAM3	1084	ENSG00000170956	39
HGNC:1827	CEACAMP5	1085	ENSG00000231561	2
HGNC:1823	CEACAMP11	1086	ENSG00000236123	2
HGNC:1819	CEACAM7	1087	ENSG00000007306	33
HGNC:1820	CEACAM8	1088	ENSG00000124469	31
HGNC:1816	CEACAM4	1089	ENSG00000105352	5
HGNC:1821	CEACAMP1	1090	ENSG00000233681	2
HGNC:1824	CEACAMP2	1091	ENSG00000230558	1
HGNC:1825	CEACAMP3	1092	ENSG00000239736	3
HGNC:1826	CEACAMP4	1093	ENSG00000230681	3
HGNC:1828	CEACAMP6	1094	ENSG00000238092	2
HGNC:1829	CEACAMP7	1095	ENSG00000227349	2
HGNC:1830	CEACAMP8	1096	ENSG00000236932	3
HGNC:1831	CEACAMP9	1097	ENSG00000230529	2
HGNC:1822	CEACAMP10	1098	ENSG00000241104	2
HGNC:1909	CHAD	1101	ENSG00000136457	13
HGNC:1914	RCBTB2	1102	ENSG00000136161	19
HGNC:1912	CHAT	1103	ENSG00000070748	102
HGNC:1913	RCC1	1104	ENSG00000180198	102
HGNC:1915	CHD1	1105	ENSG00000153922	78
HGNC:1917	CHD2	1106	ENSG00000173575	49
HGNC:1918	CHD3	1107	ENSG00000170004	111
HGNC:1919	CHD4	1108	ENSG00000111642	180
HGNC:387	AKR1C4	1109	ENSG00000198610	43
HGNC:1925	CHEK1	1111	ENSG00000149554	483
HGNC:1928	FOXN3	1112	ENSG00000053254	37
HGNC:1929	CHGA	1113	ENSG00000100604	243
HGNC:1930	CHGB	1114	ENSG00000089199	71
HGNC:1932	CHI3L1	1116	ENSG00000133048	389
HGNC:1933	CHI3L2	1117	ENSG00000064886	23
HGNC:1936	CHIT1	1118	ENSG00000133063	124
HGNC:1937	CHKA	1119	ENSG00000110721	62
HGNC:1938	CHKB	1120	ENSG00000100288	34
HGNC:1940	CHM	1121	ENSG00000188419	89
HGNC:1941	CHML	1122	ENSG00000203668	29
HGNC:1943	CHN1	1123	ENSG00000128656	48
HGNC:1944	CHN2	1124	ENSG00000106069	50
HGNC:1950	CHRM1	1128	ENSG00000168539	115
HGNC:1951	CHRM2	1129	ENSG00000181072	142
HGNC:1968	LYST	1130	ENSG00000143669	46
HGNC:1952	CHRM3	1131	ENSG00000133019	170
HGNC:1953	CHRM4	1132	ENSG00000180720	43
HGNC:1954	CHRM5	1133	ENSG00000184984	32
HGNC:1955	CHRNA1	1134	ENSG00000138435	66
HGNC:1956	CHRNA2	1135	ENSG00000120903	49
HGNC:1957	CHRNA3	1136	ENSG00000080644	214
HGNC:1958	CHRNA4	1137	ENSG00000101204	196
HGNC:1959	CHRNA5	1138	ENSG00000169684	228
HGNC:1960	CHRNA7	1139	ENSG00000175344	285
HGNC:1961	CHRNB1	1140	ENSG00000170175	31
HGNC:1962	CHRNB2	1141	ENSG00000160716	118
HGNC:1963	CHRNB3	1142	ENSG00000147432	62
HGNC:1964	CHRNB4	1143	ENSG00000117971	131
HGNC:1965	CHRND	1144	ENSG00000135902	35
HGNC:1966	CHRNE	1145	ENSG00000108556	51
HGNC:1967	CHRNG	1146	ENSG00000196811	31
HGNC:1974	CHUK	1147	ENSG00000213341	481
HGNC:1976	CIDEA	1149	ENSG00000176194	33
HGNC:1991	CKB	1152	ENSG00000166165	123
HGNC:1982	CIRBP	1153	ENSG00000099622	88
HGNC:1984	CISH	1154	ENSG00000114737	71
HGNC:1989	TBCB	1155	ENSG00000105254	35
HGNC:1992	CKBE	1156		3
HGNC:1993	CKBP1	1157	ENSG00000260889	2
HGNC:1994	CKM	1158	ENSG00000104879	111
HGNC:1995	CKMT1B	1159	ENSG00000237289	47
HGNC:1996	CKMT2	1160	ENSG00000131730	30
HGNC:3439	ERCC8	1161	ENSG00000049167	77
HGNC:19083	CKS1B	1163	ENSG00000173207	92
HGNC:2000	CKS2	1164	ENSG00000123975	48
HGNC:564	AP2M1	1173	ENSG00000161203	165
HGNC:559	AP1S1	1174	ENSG00000106367	57
HGNC:565	AP2S1	1175	ENSG00000042753	65
HGNC:2013	AP3S1	1176	ENSG00000177879	41
HGNC:2014	CLC	1178	ENSG00000105205	34
HGNC:2015	CLCA1	1179	ENSG00000016490	50
HGNC:2019	CLCN1	1180	ENSG00000188037	123
HGNC:2020	CLCN2	1181	ENSG00000114859	54
HGNC:2021	CLCN3	1182	ENSG00000109572	71
HGNC:2022	CLCN4	1183	ENSG00000073464	26
HGNC:2023	CLCN5	1184	ENSG00000171365	96
HGNC:2024	CLCN6	1185	ENSG00000011021	33
HGNC:2025	CLCN7	1186	ENSG00000103249	70
HGNC:2026	CLCNKA	1187	ENSG00000186510	27
HGNC:2027	CLCNKB	1188	ENSG00000184908	54
HGNC:2095	CLU	1191	ENSG00000120885	506
HGNC:2062	CLIC1	1192	ENSG00000213719	125
HGNC:2063	CLIC2	1193	ENSG00000155962	30
HGNC:2068	CLK1	1195	ENSG00000013441	53
HGNC:2069	CLK2	1196	ENSG00000176444	46
HGNC:2070	CLK2P1	1197	ENSG00000232553	4
HGNC:2071	CLK3	1198	ENSG00000179335	42
HGNC:2073	TPP1	1200	ENSG00000166340	99
HGNC:2074	CLN3	1201	ENSG00000188603	103
HGNC:2076	CLN5	1203	ENSG00000102805	41
HGNC:2081	CLNS1AP1	1204	ENSG00000213335	2
HGNC:2080	CLNS1A	1207		74
HGNC:2085	CLPS	1208	ENSG00000137392	27
HGNC:2087	CLPTM1	1209	ENSG00000104853	41
HGNC:2090	CLTA	1211	ENSG00000122705	83
HGNC:2091	CLTB	1212	ENSG00000175416	57
HGNC:2092	CLTC	1213	ENSG00000141367	311
HGNC:2097	CMA1	1215	ENSG00000092009	118
HGNC:1602	CCR1	1230	ENSG00000163823	145
HGNC:1604	CCR3	1232	ENSG00000183625	187
HGNC:1605	CCR4	1233	ENSG00000183813	98
HGNC:1606	CCR5	1234	ENSG00000160791	1510
HGNC:1607	CCR6	1235	ENSG00000112486	178
HGNC:1608	CCR7	1236	ENSG00000126353	272
HGNC:1609	CCR8	1237	ENSG00000179934	60
HGNC:1565	ACKR2	1238	ENSG00000144648	58
HGNC:2121	CMKLR1	1240	ENSG00000174600	64
HGNC:6713	LTB4R	1241	ENSG00000213903	72
HGNC:53	ABCC2	1244	ENSG00000023839	302
HGNC:2126	CMR1A	1245		0
HGNC:2127	CMR2A	1246		0
HGNC:2128	CMR3A	1247		0
HGNC:2139	CNA1	1255		2
HGNC:2151	CNGB1	1258	ENSG00000070729	32
HGNC:2148	CNGA1	1259	ENSG00000198515	23
HGNC:2149	CNGA2	1260	ENSG00000183862	13
HGNC:2150	CNGA3	1261	ENSG00000144191	60
HGNC:2152	CNGA4	1262	ENSG00000132259	8
HGNC:2154	PLK3	1263	ENSG00000173846	65
HGNC:2155	CNN1	1264	ENSG00000130176	46
HGNC:2156	CNN2	1265	ENSG00000064666	41
HGNC:2157	CNN3	1266	ENSG00000117519	42
HGNC:2158	CNP	1267	ENSG00000173786	90
HGNC:2159	CNR1	1268	ENSG00000118432	443
HGNC:2160	CNR2	1269	ENSG00000188822	209
HGNC:2169	CNTF	1270	ENSG00000242689	98
HGNC:2170	CNTFR	1271	ENSG00000122756	46
HGNC:2171	CNTN1	1272	ENSG00000018236	65
HGNC:2197	COL1A1	1277	ENSG00000108821	718
HGNC:2198	COL1A2	1278	ENSG00000164692	334
HGNC:2199	COL1AR	1279		1
HGNC:2200	COL2A1	1280	ENSG00000139219	331
HGNC:2201	COL3A1	1281	ENSG00000168542	247
HGNC:2202	COL4A1	1282	ENSG00000187498	217
HGNC:2497	CTD	1283		2
HGNC:2203	COL4A2	1284	ENSG00000134871	119
HGNC:2204	COL4A3	1285	ENSG00000169031	146
HGNC:2206	COL4A4	1286	ENSG00000081052	96
HGNC:2207	COL4A5	1287	ENSG00000188153	153
HGNC:2208	COL4A6	1288	ENSG00000197565	65
HGNC:2209	COL5A1	1289	ENSG00000130635	149
HGNC:2210	COL5A2	1290	ENSG00000204262	59
HGNC:2211	COL6A1	1291	ENSG00000142156	107
HGNC:2212	COL6A2	1292	ENSG00000142173	71
HGNC:2213	COL6A3	1293	ENSG00000163359	77
HGNC:2214	COL7A1	1294	ENSG00000114270	179
HGNC:2215	COL8A1	1295	ENSG00000144810	49
HGNC:2216	COL8A2	1296	ENSG00000171812	42
HGNC:2217	COL9A1	1297	ENSG00000112280	55
HGNC:2218	COL9A2	1298	ENSG00000049089	58
HGNC:2219	COL9A3	1299	ENSG00000092758	47
HGNC:2185	COL10A1	1300	ENSG00000123500	66
HGNC:2186	COL11A1	1301	ENSG00000060718	101
HGNC:2187	COL11A2	1302	ENSG00000204248	71
HGNC:2188	COL12A1	1303	ENSG00000111799	48
HGNC:2190	COL13A1	1305	ENSG00000197467	39
HGNC:2192	COL15A1	1306	ENSG00000204291	44
HGNC:2193	COL16A1	1307	ENSG00000084636	26
HGNC:2194	COL17A1	1308	ENSG00000065618	121
HGNC:2196	COL19A1	1310	ENSG00000082293	22
HGNC:2227	COMP	1311	ENSG00000105664	146
HGNC:2228	COMT	1312	ENSG00000093010	1811
HGNC:2230	COPA	1314	ENSG00000122218	120
HGNC:2231	COPB1	1315	ENSG00000129083	122
HGNC:2235	KLF6	1316	ENSG00000067082	165
HGNC:11016	SLC31A1	1317	ENSG00000136868	78
HGNC:11017	SLC31A2	1318	ENSG00000136867	19
HGNC:2257	CORT	1325	ENSG00000241563	27
HGNC:6860	MAP3K8	1326	ENSG00000107968	111
HGNC:2265	COX4I1	1327	ENSG00000131143	71
HGNC:2269	COX5B	1329	ENSG00000135940	41
HGNC:2270	COX5BP1	1330	ENSG00000248448	2
HGNC:2271	COX5BP2	1331	ENSG00000213111	0
HGNC:2272	COX5BP3	1332	ENSG00000235967	0
HGNC:2273	COX5BP4	1333		0
HGNC:2276	COX5BP7	1336	ENSG00000226024	0
HGNC:2277	COX6A1	1337	ENSG00000111775	25
HGNC:2278	COX6A1P1	1338		3
HGNC:2279	COX6A2	1339	ENSG00000156885	12
HGNC:2280	COX6B1	1340	ENSG00000126267	35
HGNC:2282	COX6B1P2	1342	ENSG00000241788	2
HGNC:2283	COX6B1P3	1343	ENSG00000172912	1
HGNC:2285	COX6C	1345	ENSG00000164919	27
